Cliente_ID;Genero;Adulto_Mayor;Tiene_Pareja;Tiene_Dependientes;Antiguedad_Meses;Rango_Antiguedad;Servicio_Telefono;Multiples_Lineas;Servicio_Internet;Seguridad_Online;Respaldo_Online;Proteccion_Dispositivo;Soporte_Tecnico;Streaming_TV;Streaming_Peliculas;Tipo_Contrato;Facturacion_Papel;Metodo_Pago;Cargo_Mensual;Cargo_Total;Numero_Servicios;Ingreso_Riesgo;Estado_Churn;Churn
7056-IMHCC;Male;1;Yes;No;53;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;101,90;5549,40;5;101,90;Churn;1
4854-SSLTN;Male;0;Yes;Yes;2;0-12 meses;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Mailed check;59,50;130,50;4;0,00;Activo;0
5294-DMSFH;Female;0;Yes;Yes;29;25-48 meses;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);87,80;2621,75;3;0,00;Activo;0
4837-PZTIC;Female;0;No;No;47;25-48 meses;No;No phone service;DSL;Yes;No;Yes;Yes;No;No;Two year;No;Mailed check;41,90;1875,25;3;0,00;Activo;0
1625-JAIIY;Female;0;Yes;Yes;68;49-72 meses;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;One year;Yes;Electronic check;83,00;5685,80;3;83,00;Churn;1
0603-OLQDC;Male;0;No;Yes;12;0-12 meses;Yes;No;DSL;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;69,85;837,50;4;0,00;Activo;0
3272-VUHPV;Female;0;Yes;Yes;8;0-12 meses;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);56,30;401,50;3;0,00;Activo;0
4176-FXYBO;Male;0;Yes;No;54;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;109,55;6118,95;7;0,00;Activo;0
1063-DHQJF;Male;0;Yes;Yes;69;49-72 meses;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;Two year;Yes;Mailed check;92,15;6480,90;4;0,00;Activo;0
8663-UPDGF;Female;0;No;No;26;25-48 meses;Yes;Yes;DSL;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);69,50;1800,05;5;0,00;Activo;0
6719-FGEDO;Female;0;Yes;No;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Bank transfer (automatic);97,00;7104,20;6;0,00;Activo;0
1837-YQUCE;Female;0;No;No;70;49-72 meses;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);58,35;4214,25;5;0,00;Activo;0
2947-DOMLJ;Male;0;No;Yes;1;0-12 meses;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;50,60;50,60;2;50,60;Churn;1
4112-LUEIZ;Male;0;No;No;10;0-12 meses;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89,50;863,10;3;89,50;Churn;1
0369-ZGOVK;Female;0;Yes;Yes;28;25-48 meses;Yes;No;Fiber optic;No;No;No;No;No;No;One year;Yes;Bank transfer (automatic);70,40;1992,20;1;0,00;Activo;0
4510-HIMLV;Male;0;No;No;1;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,80;69,80;1;69,80;Churn;1
9919-KNPOO;Female;0;Yes;No;21;13-24 meses;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,30;1948,35;4;0,00;Activo;0
8749-JMNKX;Male;1;Yes;No;51;49-72 meses;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);93,80;4750,95;5;93,80;Churn;1
7872-BAAZR;Female;0;Yes;Yes;53;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19,55;1007,90;1;0,00;Activo;0
9391-LMANN;Male;0;No;Yes;53;49-72 meses;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;Yes;One year;No;Electronic check;95,95;5036,90;5;0,00;Activo;0
2430-USGXP;Male;0;Yes;No;24;13-24 meses;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;101,05;2391,80;5;101,05;Churn;1
8174-TBVCF;Female;0;Yes;No;70;49-72 meses;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);94,80;6859,05;8;0,00;Activo;0
1698-XFZCI;Male;0;No;No;61;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;107,75;6521,90;7;0,00;Activo;0
1877-HKBQX;Female;0;No;No;11;0-12 meses;Yes;No;DSL;Yes;No;No;Yes;No;No;One year;Yes;Mailed check;54,60;617,85;3;0,00;Activo;0
4450-DLLMH;Male;0;No;No;2;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);71,30;157,75;1;0,00;Activo;0
0428-AXXLJ;Male;0;No;No;25;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);19,50;516,30;1;0,00;Activo;0
2746-DIJLO;Female;0;No;No;41;25-48 meses;Yes;Yes;DSL;No;Yes;No;No;No;No;One year;Yes;Credit card (automatic);56,30;2364,00;3;0,00;Activo;0
5955-ERIHD;Male;0;Yes;No;18;13-24 meses;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,70;1687,95;4;94,70;Churn;1
0917-EZOLA;Male;1;Yes;No;72;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);104,15;7689,95;6;104,15;Churn;1
3508-VLHCZ;Female;0;Yes;Yes;71;49-72 meses;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);90,55;6239,05;8;0,00;Activo;0
4086-ATNFV;Female;0;Yes;Yes;34;25-48 meses;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;Yes;Mailed check;60,80;2042,05;4;0,00;Activo;0
0468-YRPXN;Male;0;No;No;29;25-48 meses;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);98,80;2807,10;5;0,00;Activo;0
5996-NRVXR;Male;1;Yes;No;40;25-48 meses;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;One year;Yes;Credit card (automatic);98,15;4116,80;6;0,00;Activo;0
3739-YBWAB;Male;0;Yes;No;36;25-48 meses;No;No phone service;DSL;Yes;No;Yes;No;No;No;One year;No;Mailed check;35,35;1317,95;2;0,00;Activo;0
7047-FWEYA;Female;0;Yes;No;46;25-48 meses;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Electronic check;103,15;4594,65;6;0,00;Activo;0
2000-MPKCA;Female;0;No;No;58;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;107,75;6332,75;7;0,00;Activo;0
9762-YAQAA;Male;0;No;No;39;25-48 meses;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;One year;No;Credit card (automatic);81,40;3213,75;3;0,00;Activo;0
5949-EBSQK;Male;0;Yes;Yes;4;0-12 meses;Yes;No;DSL;No;No;No;Yes;No;Yes;Month-to-month;No;Credit card (automatic);61,45;229,55;3;61,45;Churn;1
5473-KHBPS;Female;0;Yes;Yes;52;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;One year;Yes;Credit card (automatic);95,70;4976,15;5;0,00;Activo;0
0100-DUVFC;Male;1;Yes;No;70;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;104,80;7308,95;6;0,00;Activo;0
5397-TUPSH;Male;1;Yes;No;65;49-72 meses;Yes;No;Fiber optic;No;No;No;No;No;No;One year;Yes;Bank transfer (automatic);70,95;4555,20;1;0,00;Activo;0
8950-MTZNV;Male;0;No;No;1;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;44,95;44,95;1;0,00;Activo;0
0326-VDYXE;Female;0;Yes;No;70;49-72 meses;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;97,65;6982,50;5;0,00;Activo;0
6773-LQTVT;Female;1;Yes;Yes;29;25-48 meses;No;No phone service;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Mailed check;35,65;1025,15;2;0,00;Activo;0
7274-RTAPZ;Male;0;No;No;1;0-12 meses;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;90,55;90,55;3;90,55;Churn;1
0436-TWFFZ;Female;0;No;No;67;49-72 meses;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;85,25;5714,20;7;0,00;Activo;0
8566-YPRGL;Female;0;No;No;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,50;19,50;1;0,00;Activo;0
0311-UNPFF;Female;0;No;No;26;25-48 meses;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);88,80;2274,35;3;88,80;Churn;1
6609-MXJHJ;Female;0;Yes;Yes;30;25-48 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;25,10;789,55;2;0,00;Activo;0
2669-OIDSD;Female;0;Yes;No;48;25-48 meses;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);100,05;4834,00;5;0,00;Activo;0
8400-WZICQ;Female;0;Yes;Yes;55;49-72 meses;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;55,70;3131,80;3;0,00;Activo;0
3834-XUIFC;Male;0;No;No;7;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;85,20;602,55;3;85,20;Churn;1
9576-SYUHJ;Male;0;No;No;37;25-48 meses;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;91,15;3369,25;4;0,00;Activo;0
0410-IPFTY;Female;0;Yes;No;31;25-48 meses;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);83,85;2674,15;3;0,00;Activo;0
2831-EBWRN;Male;0;No;No;4;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;45,90;199,75;1;0,00;Activo;0
9430-NKQLY;Male;0;Yes;Yes;72;49-72 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);25,10;1790,80;2;0,00;Activo;0
8414-MYSHR;Male;1;No;No;5;0-12 meses;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;91,40;449,75;3;91,40;Churn;1
0247-SLUJI;Male;0;Yes;Yes;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,70;19,70;1;0,00;Activo;0
9402-ORRAH;Female;1;No;No;15;13-24 meses;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;91,50;1400,30;3;0,00;Activo;0
6483-OATDN;Male;0;Yes;Yes;8;0-12 meses;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);51,30;411,60;2;0,00;Activo;0
1293-HHSHJ;Female;0;No;No;35;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;21,10;741,00;1;0,00;Activo;0
4840-ORQXB;Female;1;No;No;56;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;104,75;5841,35;6;0,00;Activo;0
7599-FKVXZ;Male;0;Yes;No;42;25-48 meses;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);106,15;4512,70;6;106,15;Churn;1
3982-DQLUS;Male;1;Yes;Yes;65;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;85,75;5688,45;4;0,00;Activo;0
8610-ZIKJJ;Female;0;Yes;Yes;2;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,30;31,90;1;0,00;Activo;0
3756-VNWDH;Male;1;Yes;No;65;49-72 meses;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;One year;Yes;Electronic check;100,75;6674,65;5;0,00;Activo;0
7801-KICAO;Female;0;No;No;18;13-24 meses;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,15;1345,75;2;0,00;Activo;0
7673-LPRNY;Female;0;No;No;23;13-24 meses;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;78,55;1843,05;6;0,00;Activo;0
8229-TNIQA;Female;0;No;No;4;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,30;196,95;1;45,30;Churn;1
6060-QBMGV;Male;0;Yes;No;70;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,85;1433,80;1;0,00;Activo;0
7339-POGZN;Female;0;No;No;4;0-12 meses;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;50,70;214,55;2;0,00;Activo;0
2828-SLQPF;Male;0;No;No;19;13-24 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);45,00;865,85;1;0,00;Activo;0
4465-VDKIQ;Female;0;No;No;18;13-24 meses;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;No;Electronic check;77,80;1358,60;3;0,00;Activo;0
2921-XWDJH;Female;1;Yes;No;38;25-48 meses;Yes;No;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;83,45;3147,15;3;0,00;Activo;0
6221-AVQYL;Male;0;No;No;2;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);73,25;131,05;2;73,25;Churn;1
2558-BUOZZ;Male;0;No;No;47;25-48 meses;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;One year;No;Bank transfer (automatic);94,80;4535,85;5;0,00;Activo;0
9257-AZMTZ;Female;0;Yes;Yes;52;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,10;1078,75;1;0,00;Activo;0
0003-MKNFE;Male;0;No;No;9;0-12 meses;Yes;Yes;DSL;No;No;No;No;No;Yes;Month-to-month;No;Mailed check;59,90;542,40;3;0,00;Activo;0
0975-UYDTX;Female;0;Yes;No;26;25-48 meses;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);90,10;2312,55;8;0,00;Activo;0
7743-EXURX;Male;0;Yes;Yes;8;0-12 meses;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;51,05;415,05;2;51,05;Churn;1
4682-BLBUC;Male;0;Yes;No;44;25-48 meses;Yes;No;DSL;No;Yes;Yes;Yes;Yes;No;One year;Yes;Electronic check;70,95;3250,45;5;0,00;Activo;0
0975-VOOVL;Female;0;No;No;3;0-12 meses;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;29,20;98,50;1;0,00;Activo;0
5968-VXZLG;Male;0;No;No;2;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);46,60;87,90;1;0,00;Activo;0
5569-KGJHX;Female;0;Yes;Yes;9;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);85,35;754,65;3;85,35;Churn;1
4988-IQIGL;Male;1;No;No;1;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,35;75,35;2;75,35;Churn;1
5201-FRKKS;Male;0;No;No;25;25-48 meses;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);74,30;1952,25;2;0,00;Activo;0
9799-CAYJJ;Female;1;Yes;No;2;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,30;153,80;1;0,00;Activo;0
7730-IUTDZ;Male;0;No;No;43;25-48 meses;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,20;3198,60;2;75,20;Churn;1
0426-TIRNE;Female;0;No;No;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,90;20,90;1;20,90;Churn;1
5443-SCMKX;Female;0;Yes;No;58;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;One year;Yes;Electronic check;94,30;5610,15;5;0,00;Activo;0
8295-KMENE;Female;0;Yes;Yes;59;49-72 meses;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;No;Two year;Yes;Mailed check;76,45;4519,50;6;0,00;Activo;0
6738-ISCBM;Male;0;No;No;44;25-48 meses;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;54,00;2440,25;4;0,00;Activo;0
9821-BESNZ;Male;0;No;No;66;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Electronic check;104,25;6860,60;6;0,00;Activo;0
3678-MNGZX;Male;0;Yes;Yes;68;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,95;1377,70;1;0,00;Activo;0
1335-NTIUC;Male;0;No;No;9;0-12 meses;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;24,95;190,25;0;0,00;Activo;0
2916-BQZLN;Male;0;No;No;19;13-24 meses;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;84,75;1651,95;4;0,00;Activo;0
4558-CGYCZ;Male;0;No;No;4;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,75;78,30;1;0,00;Activo;0
2368-GAKKQ;Female;0;No;No;70;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);113,65;7939,25;8;0,00;Activo;0
8710-YGLWG;Male;0;No;No;1;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;44,90;44,90;1;0,00;Activo;0
3199-XGZCY;Female;0;No;No;8;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,25;576,70;2;0,00;Activo;0
3785-KTYSH;Male;0;No;No;53;49-72 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;24,60;1279,00;2;0,00;Activo;0
6814-ZPWFQ;Male;1;No;No;51;49-72 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);25,00;1260,70;2;0,00;Activo;0
4063-EIKNQ;Male;0;Yes;Yes;11;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);20,95;267,35;1;0,00;Activo;0
6993-YCOBK;Male;0;Yes;Yes;60;49-72 meses;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;110,60;6586,85;7;0,00;Activo;0
5206-HPJKM;Male;0;No;No;17;13-24 meses;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);55,50;934,15;3;0,00;Activo;0
7587-RZNME;Male;0;No;No;3;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;43,30;123,65;1;43,30;Churn;1
0748-RDGGM;Male;0;Yes;No;70;49-72 meses;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);109,50;7534,65;7;109,50;Churn;1
8393-JMVMB;Male;0;No;No;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,45;19,45;1;0,00;Activo;0
5019-GQVCR;Male;1;No;No;43;25-48 meses;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;84,85;3645,60;3;0,00;Activo;0
6036-TTFYU;Female;0;Yes;No;16;13-24 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,60;314,45;1;0,00;Activo;0
2550-AEVRU;Female;0;Yes;Yes;57;49-72 meses;Yes;No;DSL;Yes;Yes;No;No;No;No;One year;No;Electronic check;53,45;3053,00;3;0,00;Activo;0
0969-RGKCU;Male;0;Yes;Yes;37;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,80;677,05;1;0,00;Activo;0
0378-CJKPV;Female;0;Yes;No;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);112,10;7965,95;8;0,00;Activo;0
4706-AXVKM;Female;1;No;No;11;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);84,80;906,85;3;84,80;Churn;1
5889-JTMUL;Female;1;Yes;No;50;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;95,05;4888,70;5;95,05;Churn;1
9026-RNUJS;Male;1;No;No;5;0-12 meses;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;50,35;237,25;2;50,35;Churn;1
3746-EUBYR;Male;0;Yes;No;1;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);74,60;74,60;2;74,60;Churn;1
2332-EFBJY;Male;0;No;No;16;13-24 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,70;342,40;1;19,70;Churn;1
2880-FPNAE;Male;1;Yes;No;2;0-12 meses;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;74,20;140,10;2;0,00;Activo;0
1703-MGIAB;Female;0;No;No;17;13-24 meses;Yes;Yes;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Mailed check;69,00;1108,00;5;0,00;Activo;0
4311-QTTAI;Female;0;No;No;16;13-24 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,35;295,55;1;0,00;Activo;0
9474-PHLYD;Female;0;No;No;15;13-24 meses;Yes;No;DSL;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;59,45;892,65;3;59,45;Churn;1
4318-RAJVY;Female;0;No;No;10;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;19,80;198,25;1;0,00;Activo;0
2165-VOEGB;Female;0;No;Yes;46;25-48 meses;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);105,20;4822,85;6;105,20;Churn;1
3612-YUNGG;Male;0;Yes;Yes;64;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);109,20;6741,15;7;0,00;Activo;0
2254-DLXRI;Female;0;No;No;1;0-12 meses;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;79,15;79,15;3;0,00;Activo;0
5062-CJJKH;Male;0;Yes;Yes;25;25-48 meses;Yes;No;DSL;No;Yes;Yes;No;No;No;One year;No;Mailed check;53,65;1355,45;3;0,00;Activo;0
9028-LIHRP;Male;0;Yes;Yes;71;49-72 meses;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);100,20;7209,00;6;0,00;Activo;0
2219-MVUSO;Male;0;No;No;8;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,15;438,40;1;45,15;Churn;1
1053-MXTTK;Female;0;Yes;Yes;72;49-72 meses;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);108,65;7726,35;7;0,00;Activo;0
1530-ZTDOZ;Female;0;Yes;No;49;49-72 meses;No;No phone service;DSL;Yes;No;No;No;Yes;No;Month-to-month;No;Bank transfer (automatic);40,65;2070,75;2;0,00;Activo;0
1301-LOPVR;Male;0;Yes;Yes;29;25-48 meses;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Credit card (automatic);55,35;1636,95;5;0,00;Activo;0
0853-TWRVK;Male;0;Yes;No;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);105,60;7581,50;7;0,00;Activo;0
8914-RBTSB;Male;0;Yes;No;31;25-48 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;No;Electronic check;93,80;3019,50;5;93,80;Churn;1
6212-ATMLK;Female;0;No;No;50;49-72 meses;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95,70;4729,75;4;0,00;Activo;0
8200-LGKSR;Male;0;Yes;No;71;49-72 meses;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Electronic check;83,20;6126,10;7;0,00;Activo;0
1568-BEKZM;Male;1;Yes;No;70;49-72 meses;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);90,05;6333,40;8;0,00;Activo;0
0670-ANMUU;Male;0;No;No;71;49-72 meses;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;Yes;One year;No;Credit card (automatic);97,65;6687,85;5;0,00;Activo;0
